Game Number,Score,Tiles Closed,Rolls,Moves
592,13,7,"[(2, 3), (5, 5), (2, 2), (3, 5), (2, 3), (1, 1)]","[(5,), (1, 9), (4,), (8,), (2, 3)]"
593,4,8,"[(5, 4), (2, 1), (3, 3), (6, 3), (4, 3), (5, 2), (4, 2)]","[(9,), (3,), (6,), (1, 8), (7,), (2, 5)]"
594,0,9,"[(6, 5), (6, 6), (1, 2), (5, 1), (1, 5), (5, 2)]","[(2, 9), (4, 8), (3,), (6,), (1, 5), (7,)]"
595,9,7,"[(6, 5), (4, 5), (1, 3), (6, 6), (2, 5)]","[(2, 9), (1, 8), (4,), (5, 7)]"
596,6,7,"[(5, 2), (3, 5), (6, 6), (1, 5), (1, 5), (5, 3)]","[(7,), (8,), (3, 9), (6,), (1, 5)]"
597,17,6,"[(1, 2), (6, 6), (5, 3), (1, 4), (1, 6)]","[(3,), (4, 8), (1, 7), (5,)]"
598,16,6,"[(3, 2), (6, 6), (1, 6), (4, 1), (1, 2)]","[(5,), (3, 9), (7,), (1, 4)]"
599,10,7,"[(3, 3), (1, 1), (1, 2), (2, 5), (2, 2), (1, 4), (2, 6), (3, 4)]","[(6,), (2,), (3,), (7,), (4,), (5,), (8,)]"
600,25,5,"[(3, 2), (5, 1), (2, 4), (2, 1), (4, 1)]","[(5,), (6,), (2, 4), (3,)]"
601,28,5,"[(1, 5), (4, 2), (2, 3), (3, 2)]","[(6,), (1, 5), (2, 3)]"
602,24,5,"[(2, 2), (2, 2), (4, 2), (1, 6), (1, 5)]","[(4,), (1, 3), (6,), (7,)]"
603,0,9,"[(2, 6), (6, 5), (1, 5), (6, 4), (5, 5)]","[(8,), (2, 9), (6,), (3, 7), (1, 4, 5)]"
604,2,8,"[(5, 3), (3, 3), (1, 3), (3, 5), (6, 2), (6, 3), (1, 3)]","[(8,), (6,), (4,), (1, 7), (3, 5), (9,)]"
605,0,9,"[(3, 5), (3, 3), (1, 1), (5, 5), (4, 4), (5, 2), (2, 2)]","[(8,), (6,), (2,), (1, 9), (3, 5), (7,), (4,)]"
606,11,7,"[(1, 1), (3, 1), (6, 4), (6, 4), (5, 3), (1, 2)]","[(2,), (4,), (1, 9), (3, 7), (8,)]"
607,11,6,"[(1, 1), (2, 5), (5, 4), (1, 4), (5, 6), (4, 4)]","[(2,), (7,), (9,), (5,), (3, 8)]"
608,3,7,"[(3, 6), (5, 6), (2, 3), (6, 4), (5, 2), (6, 3)]","[(9,), (3, 8), (5,), (4, 6), (7,)]"
609,11,7,"[(1, 2), (6, 5), (4, 5), (1, 4), (3, 3), (5, 5)]","[(3,), (2, 9), (1, 8), (5,), (6,)]"
610,8,7,"[(5, 5), (4, 4), (6, 2), (2, 2), (1, 6), (6, 5)]","[(1, 9), (8,), (2, 6), (4,), (7,)]"
611,21,6,"[(6, 6), (1, 2), (6, 3), (1, 1)]","[(3, 9), (1, 2), (4, 5)]"
612,11,6,"[(4, 1), (1, 6), (4, 2), (5, 2), (5, 4), (1, 3)]","[(5,), (7,), (6,), (3, 4), (9,)]"
613,13,6,"[(2, 1), (1, 5), (4, 4), (6, 5), (3, 1), (6, 5)]","[(3,), (6,), (8,), (2, 9), (4,)]"
614,12,6,"[(4, 4), (3, 4), (3, 1), (1, 5), (4, 4), (1, 6)]","[(8,), (7,), (4,), (6,), (3, 5)]"
615,2,8,"[(3, 3), (4, 5), (4, 4), (3, 2), (2, 6), (2, 5), (6, 5)]","[(6,), (9,), (8,), (5,), (1, 7), (3, 4)]"
616,17,6,"[(2, 4), (5, 3), (6, 2), (5, 1), (6, 1)]","[(6,), (8,), (1, 7), (2, 4)]"
617,7,8,"[(2, 4), (6, 3), (4, 5), (2, 4), (5, 3), (6, 4)]","[(6,), (9,), (1, 8), (2, 4), (3, 5)]"
618,11,7,"[(2, 4), (3, 1), (5, 6), (2, 5), (3, 3), (6, 6)]","[(6,), (4,), (2, 9), (7,), (1, 5)]"
619,19,5,"[(4, 6), (5, 3), (2, 6), (2, 4)]","[(1, 9), (8,), (2, 6)]"
620,19,6,"[(1, 6), (3, 2), (2, 1), (5, 3), (1, 2), (2, 6)]","[(7,), (5,), (3,), (8,), (1, 2)]"
621,6,7,"[(5, 5), (5, 2), (3, 2), (4, 4), (6, 3), (2, 3)]","[(1, 9), (7,), (5,), (8,), (3, 6)]"
622,10,6,"[(2, 1), (3, 6), (4, 2), (5, 2), (5, 5), (2, 5)]","[(3,), (9,), (6,), (7,), (2, 8)]"
623,15,7,"[(4, 2), (5, 1), (1, 4), (2, 2), (5, 4), (3, 2)]","[(6,), (1, 5), (2, 3), (4,), (9,)]"
624,10,6,"[(6, 5), (4, 6), (1, 5), (3, 5), (1, 6)]","[(2, 9), (3, 7), (6,), (8,)]"
625,23,5,"[(4, 1), (2, 2), (6, 4), (2, 1), (3, 2)]","[(5,), (4,), (1, 9), (3,)]"
626,15,6,"[(6, 5), (1, 2), (6, 2), (2, 6), (5, 3)]","[(2, 9), (3,), (8,), (1, 7)]"
627,5,7,"[(6, 1), (2, 3), (5, 6), (5, 6), (3, 3), (1, 1)]","[(7,), (5,), (2, 9), (3, 8), (6,)]"
628,12,7,"[(4, 3), (2, 1), (2, 5), (6, 3), (3, 4), (6, 1)]","[(7,), (3,), (1, 6), (9,), (2, 5)]"
629,5,8,"[(4, 6), (3, 6), (5, 6), (4, 6), (3, 1)]","[(1, 9), (2, 7), (3, 8), (4, 6)]"
630,2,8,"[(4, 1), (4, 6), (4, 3), (5, 1), (1, 6), (4, 4), (3, 4)]","[(5,), (1, 9), (7,), (6,), (3, 4), (8,)]"
631,13,7,"[(6, 1), (6, 2), (3, 4), (4, 6), (4, 2)]","[(7,), (8,), (1, 6), (2, 3, 5)]"
632,20,5,"[(6, 1), (6, 5), (3, 4), (1, 1)]","[(7,), (2, 9), (1, 6)]"
633,7,6,"[(2, 6), (5, 4), (6, 6), (3, 3), (1, 2), (5, 6)]","[(8,), (9,), (5, 7), (6,), (3,)]"
634,16,6,"[(3, 4), (2, 6), (2, 5), (6, 1), (4, 6)]","[(7,), (8,), (1, 6), (2, 5)]"
635,11,6,"[(1, 2), (4, 1), (5, 6), (2, 5), (6, 2), (5, 3)]","[(3,), (5,), (2, 9), (7,), (8,)]"
636,15,6,"[(2, 4), (1, 2), (3, 5), (6, 1), (5, 1), (5, 2)]","[(6,), (3,), (8,), (7,), (1, 5)]"
637,7,8,"[(1, 5), (5, 6), (6, 5), (5, 5), (3, 1)]","[(6,), (2, 9), (3, 8), (1, 4, 5)]"
638,5,8,"[(4, 2), (5, 3), (1, 3), (1, 1), (4, 6), (5, 5), (4, 3)]","[(6,), (8,), (4,), (2,), (1, 9), (3, 7)]"
639,10,7,"[(6, 2), (2, 6), (6, 1), (3, 6), (2, 1), (1, 4)]","[(8,), (1, 7), (2, 5), (9,), (3,)]"
640,8,7,"[(1, 2), (2, 6), (4, 5), (3, 1), (2, 3), (2, 6), (3, 2)]","[(3,), (8,), (9,), (4,), (5,), (1, 7)]"
641,7,8,"[(3, 6), (5, 3), (4, 2), (3, 1), (1, 5), (4, 1), (2, 4)]","[(9,), (8,), (6,), (4,), (1, 5), (2, 3)]"
642,0,9,"[(2, 3), (3, 6), (3, 4), (3, 5), (2, 6), (2, 3), (1, 2)]","[(5,), (9,), (7,), (8,), (2, 6), (1, 4), (3,)]"
643,0,9,"[(3, 6), (6, 5), (3, 4), (1, 4), (3, 2), (4, 4)]","[(9,), (3, 8), (7,), (5,), (1, 4), (2, 6)]"
644,7,8,"[(2, 3), (2, 2), (4, 6), (3, 5), (5, 6), (4, 5)]","[(5,), (4,), (1, 9), (8,), (2, 3, 6)]"
645,5,8,"[(6, 1), (2, 1), (5, 5), (6, 6), (5, 3), (5, 1)]","[(7,), (3,), (1, 9), (4, 8), (2, 6)]"
646,17,6,"[(1, 3), (1, 5), (5, 1), (6, 6), (5, 6)]","[(4,), (6,), (1, 5), (3, 9)]"
647,17,5,"[(3, 3), (3, 2), (2, 5), (1, 1), (3, 5), (3, 3)]","[(6,), (5,), (7,), (2,), (8,)]"
648,5,7,"[(4, 2), (1, 6), (2, 5), (5, 3), (6, 6), (3, 3)]","[(6,), (7,), (2, 5), (8,), (3, 9)]"
649,9,7,"[(1, 1), (6, 1), (5, 3), (5, 5), (4, 5), (4, 6)]","[(2,), (7,), (8,), (1, 9), (3, 6)]"
650,12,7,"[(1, 5), (5, 2), (2, 4), (5, 4), (2, 3), (2, 4)]","[(6,), (7,), (1, 5), (9,), (2, 3)]"
651,23,5,"[(4, 4), (1, 3), (3, 1), (3, 3), (5, 1)]","[(8,), (4,), (1, 3), (6,)]"
652,4,8,"[(6, 6), (1, 6), (6, 2), (5, 2), (1, 6), (6, 6)]","[(3, 9), (7,), (8,), (1, 6), (2, 5)]"
653,1,8,"[(3, 3), (4, 1), (4, 2), (5, 4), (6, 5), (3, 4), (4, 6)]","[(6,), (5,), (2, 4), (9,), (3, 8), (7,)]"
654,9,7,"[(6, 4), (1, 5), (6, 4), (4, 6), (6, 6)]","[(1, 9), (6,), (2, 8), (3, 7)]"
655,5,7,"[(1, 1), (5, 3), (5, 4), (4, 6), (5, 6), (6, 6)]","[(2,), (8,), (9,), (3, 7), (5, 6)]"
656,3,8,"[(6, 3), (3, 1), (3, 5), (4, 4), (3, 5), (2, 3), (1, 4)]","[(9,), (4,), (8,), (1, 7), (2, 6), (5,)]"
657,9,8,"[(1, 5), (5, 1), (4, 3), (1, 3), (6, 2), (1, 4), (2, 1)]","[(6,), (1, 5), (7,), (4,), (8,), (2, 3)]"
658,20,5,"[(4, 3), (1, 4), (5, 1), (5, 2), (1, 4)]","[(7,), (5,), (6,), (3, 4)]"
659,9,8,"[(4, 3), (3, 4), (4, 4), (3, 4), (2, 5), (4, 3)]","[(7,), (1, 6), (8,), (2, 5), (3, 4)]"
660,4,8,"[(5, 5), (6, 1), (3, 4), (1, 5), (4, 4), (1, 2), (5, 1)]","[(1, 9), (7,), (2, 5), (6,), (8,), (3,)]"
661,9,7,"[(3, 1), (3, 5), (1, 1), (1, 4), (2, 6), (4, 5), (4, 6)]","[(4,), (8,), (2,), (5,), (1, 7), (9,)]"
662,3,8,"[(5, 5), (6, 3), (2, 6), (6, 5), (1, 3), (6, 5)]","[(1, 9), (2, 7), (8,), (5, 6), (4,)]"
663,8,8,"[(2, 5), (6, 3), (2, 2), (5, 2), (2, 3), (4, 1), (5, 4)]","[(7,), (9,), (4,), (1, 6), (5,), (2, 3)]"
664,19,6,"[(2, 3), (2, 5), (1, 2), (3, 1), (5, 2), (2, 5)]","[(5,), (7,), (3,), (4,), (1, 6)]"
665,16,7,"[(1, 3), (1, 4), (3, 1), (5, 3), (4, 4), (5, 1)]","[(4,), (5,), (1, 3), (8,), (2, 6)]"
666,5,7,"[(6, 1), (3, 6), (5, 3), (5, 1), (6, 4), (4, 2)]","[(7,), (9,), (8,), (6,), (1, 4, 5)]"
667,23,4,"[(1, 2), (6, 5), (5, 3), (1, 1)]","[(3,), (2, 9), (8,)]"
668,4,8,"[(6, 6), (4, 1), (3, 5), (5, 4), (1, 6), (4, 2)]","[(3, 9), (5,), (8,), (2, 7), (1, 6)]"
669,0,9,"[(1, 5), (3, 5), (6, 3), (5, 2), (2, 6), (2, 5)]","[(6,), (8,), (9,), (7,), (3, 5), (1, 2, 4)]"
670,12,6,"[(3, 1), (4, 5), (3, 3), (3, 3), (6, 2), (3, 3)]","[(4,), (9,), (6,), (1, 5), (8,)]"
671,15,5,"[(3, 6), (3, 3), (1, 3), (5, 6), (6, 5)]","[(9,), (6,), (4,), (3, 8)]"
672,3,8,"[(1, 5), (3, 4), (5, 6), (5, 1), (2, 6), (2, 2), (1, 1)]","[(6,), (7,), (2, 9), (1, 5), (8,), (4,)]"
673,2,8,"[(6, 2), (1, 5), (3, 1), (1, 2), (1, 4), (6, 1), (4, 6), (3, 2)]","[(8,), (6,), (4,), (3,), (5,), (7,), (1, 9)]"
674,14,6,"[(1, 2), (6, 5), (5, 3), (2, 2), (2, 3), (1, 2)]","[(3,), (2, 9), (8,), (4,), (5,)]"
675,16,6,"[(4, 6), (3, 6), (4, 6), (6, 4)]","[(1, 9), (2, 7), (4, 6)]"
676,4,8,"[(6, 6), (1, 4), (4, 5), (3, 3), (4, 5), (6, 5)]","[(3, 9), (5,), (1, 8), (6,), (2, 7)]"
677,12,6,"[(1, 4), (2, 2), (6, 3), (1, 1), (4, 2), (1, 6), (5, 5)]","[(5,), (4,), (9,), (2,), (6,), (7,)]"
678,25,5,"[(3, 4), (3, 4), (1, 5), (6, 1)]","[(7,), (1, 6), (2, 4)]"
679,0,9,"[(1, 1), (4, 1), (4, 4), (5, 5), (5, 2), (1, 2), (4, 6)]","[(2,), (5,), (8,), (1, 9), (7,), (3,), (4, 6)]"
680,1,8,"[(2, 4), (3, 6), (5, 5), (6, 1), (6, 6), (4, 2)]","[(6,), (9,), (2, 8), (7,), (3, 4, 5)]"
681,5,7,"[(6, 2), (4, 5), (3, 3), (3, 4), (1, 4), (2, 3), (3, 1)]","[(8,), (9,), (6,), (7,), (5,), (1, 4)]"
682,7,8,"[(6, 4), (3, 2), (6, 5), (6, 2), (1, 3), (5, 3)]","[(1, 9), (5,), (3, 8), (2, 6), (4,)]"
683,0,9,"[(1, 4), (6, 3), (3, 5), (5, 4), (5, 1), (5, 3)]","[(5,), (9,), (8,), (2, 7), (6,), (1, 3, 4)]"
684,3,8,"[(1, 1), (1, 5), (3, 5), (3, 1), (6, 4), (2, 3), (5, 2), (3, 3)]","[(2,), (6,), (8,), (4,), (1, 9), (5,), (7,)]"
685,16,6,"[(4, 3), (4, 5), (2, 5), (3, 3), (6, 6)]","[(7,), (9,), (1, 6), (2, 4)]"
686,18,6,"[(1, 6), (2, 4), (3, 4), (5, 2), (3, 1)]","[(7,), (6,), (2, 5), (3, 4)]"
687,2,8,"[(4, 5), (4, 4), (2, 6), (5, 1), (1, 2), (3, 6), (1, 6)]","[(9,), (8,), (1, 7), (6,), (3,), (4, 5)]"
688,19,6,"[(2, 6), (2, 6), (3, 2), (4, 1), (4, 3)]","[(8,), (1, 7), (5,), (2, 3)]"
689,9,7,"[(2, 1), (6, 5), (3, 3), (3, 5), (6, 2), (5, 1)]","[(3,), (2, 9), (6,), (8,), (1, 7)]"
690,9,8,"[(3, 5), (1, 1), (1, 5), (6, 1), (2, 3), (4, 4), (2, 3)]","[(8,), (2,), (6,), (7,), (5,), (1, 3, 4)]"
691,15,6,"[(1, 6), (3, 4), (3, 1), (6, 6), (2, 1)]","[(7,), (1, 6), (4,), (3, 9)]"
692,8,7,"[(6, 5), (3, 1), (6, 1), (4, 5), (5, 1), (3, 1)]","[(2, 9), (4,), (7,), (1, 8), (6,)]"
693,17,5,"[(2, 6), (6, 6), (5, 3), (1, 2)]","[(8,), (3, 9), (1, 7)]"
694,9,7,"[(4, 5), (2, 1), (1, 1), (3, 2), (5, 5), (2, 5), (6, 4)]","[(9,), (3,), (2,), (5,), (4, 6), (7,)]"
695,0,9,"[(6, 5), (6, 1), (1, 2), (4, 6), (2, 4), (6, 2)]","[(2, 9), (7,), (3,), (4, 6), (1, 5), (8,)]"
696,2,8,"[(3, 2), (3, 3), (5, 4), (1, 6), (5, 3), (2, 6), (1, 5)]","[(5,), (6,), (9,), (7,), (8,), (1, 3, 4)]"
697,8,8,"[(5, 2), (1, 4), (6, 5), (5, 5), (2, 2), (5, 5)]","[(7,), (5,), (2, 9), (4, 6), (1, 3)]"
698,11,7,"[(6, 1), (3, 4), (6, 5), (6, 3), (3, 4)]","[(7,), (1, 6), (2, 9), (4, 5)]"
699,2,8,"[(6, 2), (4, 1), (3, 6), (4, 2), (5, 2), (2, 6), (2, 5)]","[(8,), (5,), (9,), (6,), (7,), (1, 3, 4)]"
700,8,7,"[(3, 5), (5, 6), (3, 6), (2, 3), (2, 2), (3, 6)]","[(8,), (2, 9), (3, 6), (5,), (4,)]"
701,14,7,"[(5, 2), (2, 6), (3, 5), (1, 3), (1, 3), (6, 5)]","[(7,), (8,), (2, 6), (4,), (1, 3)]"
702,14,6,"[(3, 1), (2, 5), (6, 4), (1, 1), (5, 3), (1, 6)]","[(4,), (7,), (1, 9), (2,), (8,)]"
703,9,7,"[(5, 3), (3, 3), (6, 6), (1, 1), (2, 6), (1, 1)]","[(8,), (6,), (3, 9), (2,), (1, 7)]"
704,3,8,"[(5, 5), (3, 5), (2, 5), (2, 3), (4, 2), (1, 5), (3, 6)]","[(1, 9), (8,), (7,), (5,), (6,), (2, 4)]"
705,6,7,"[(2, 5), (6, 4), (2, 6), (3, 3), (6, 2), (2, 6)]","[(7,), (1, 9), (8,), (6,), (3, 5)]"
706,22,5,"[(3, 2), (3, 4), (3, 2), (4, 2), (6, 1)]","[(5,), (7,), (1, 4), (6,)]"
707,9,7,"[(2, 2), (5, 4), (2, 3), (5, 1), (6, 6), (5, 6)]","[(4,), (9,), (5,), (6,), (1, 3, 8)]"
708,10,7,"[(4, 2), (6, 4), (2, 2), (5, 5), (4, 1), (4, 2)]","[(6,), (1, 9), (4,), (2, 8), (5,)]"
709,18,6,"[(4, 4), (6, 6), (2, 1), (2, 2), (6, 3)]","[(8,), (3, 9), (1, 2), (4,)]"
710,9,7,"[(6, 4), (6, 6), (4, 1), (5, 4), (2, 5)]","[(1, 9), (4, 8), (5,), (2, 7)]"
711,17,7,"[(1, 2), (3, 1), (2, 4), (2, 1), (3, 2), (2, 5), (4, 2)]","[(3,), (4,), (6,), (1, 2), (5,), (7,)]"
712,10,7,"[(6, 4), (5, 5), (6, 2), (5, 2), (6, 2)]","[(1, 9), (2, 8), (3, 5), (7,)]"
713,9,7,"[(6, 4), (3, 5), (1, 1), (3, 2), (2, 5), (3, 1), (6, 1)]","[(1, 9), (8,), (2,), (5,), (7,), (4,)]"
714,0,9,"[(6, 2), (5, 2), (4, 2), (6, 1), (6, 4), (2, 5)]","[(8,), (7,), (6,), (2, 5), (1, 9), (3, 4)]"
715,24,4,"[(5, 6), (6, 4), (2, 1)]","[(2, 9), (3, 7)]"
716,5,7,"[(1, 6), (3, 3), (2, 2), (4, 4), (4, 5), (4, 2), (5, 5)]","[(7,), (6,), (4,), (8,), (9,), (1, 5)]"
717,7,7,"[(1, 5), (4, 3), (6, 2), (1, 6), (5, 5), (4, 2)]","[(6,), (7,), (8,), (2, 5), (1, 9)]"
718,18,5,"[(3, 4), (6, 3), (3, 1), (1, 6), (1, 3)]","[(7,), (9,), (4,), (1, 6)]"
719,17,5,"[(1, 2), (2, 4), (6, 3), (2, 6), (1, 1), (1, 1)]","[(3,), (6,), (9,), (8,), (2,)]"
720,13,7,"[(1, 5), (2, 5), (4, 2), (2, 6), (1, 4), (5, 3)]","[(6,), (7,), (1, 5), (8,), (2, 3)]"
721,7,7,"[(2, 6), (5, 6), (5, 5), (1, 3), (4, 1), (5, 4)]","[(8,), (2, 9), (3, 7), (4,), (5,)]"
722,14,6,"[(5, 3), (3, 1), (5, 1), (4, 2), (6, 1), (5, 3)]","[(8,), (4,), (6,), (1, 5), (7,)]"
723,11,7,"[(3, 6), (1, 6), (4, 3), (4, 3), (2, 2), (6, 4)]","[(9,), (7,), (1, 6), (2, 5), (4,)]"
724,12,7,"[(3, 4), (3, 2), (1, 1), (3, 1), (2, 5), (3, 5), (6, 1)]","[(7,), (5,), (2,), (4,), (1, 6), (8,)]"
725,12,6,"[(5, 1), (5, 5), (3, 5), (3, 6), (5, 6)]","[(6,), (1, 9), (8,), (2, 7)]"
726,30,3,"[(3, 1), (6, 5), (1, 1)]","[(4,), (2, 9)]"
727,17,6,"[(5, 6), (5, 2), (4, 1), (2, 3), (1, 6)]","[(2, 9), (7,), (5,), (1, 4)]"
728,1,8,"[(6, 3), (2, 6), (2, 3), (5, 1), (5, 4), (6, 1), (4, 2)]","[(9,), (8,), (5,), (6,), (2, 7), (3, 4)]"
729,18,5,"[(2, 2), (6, 4), (4, 3), (1, 5), (6, 6)]","[(4,), (1, 9), (7,), (6,)]"
730,8,7,"[(3, 5), (4, 5), (1, 4), (4, 1), (6, 4), (6, 4)]","[(8,), (9,), (5,), (1, 4), (3, 7)]"
731,13,7,"[(2, 5), (4, 3), (5, 6), (1, 6), (6, 1)]","[(7,), (1, 6), (2, 9), (3, 4)]"
732,15,5,"[(2, 3), (5, 4), (6, 4), (2, 4), (1, 1)]","[(5,), (9,), (2, 8), (6,)]"
733,21,6,"[(2, 3), (2, 1), (6, 1), (2, 1), (2, 4), (4, 3)]","[(5,), (3,), (7,), (1, 2), (6,)]"
734,14,6,"[(2, 4), (5, 6), (1, 3), (4, 6), (6, 5)]","[(6,), (2, 9), (4,), (3, 7)]"
735,12,7,"[(3, 3), (5, 6), (2, 4), (6, 4), (6, 3)]","[(6,), (2, 9), (1, 5), (3, 7)]"
736,30,4,"[(1, 6), (3, 1), (3, 1), (3, 1)]","[(7,), (4,), (1, 3)]"
737,14,6,"[(3, 5), (3, 1), (6, 3), (2, 3), (2, 3), (6, 6)]","[(8,), (4,), (9,), (5,), (2, 3)]"
738,14,6,"[(1, 1), (6, 1), (4, 2), (2, 6), (4, 4), (1, 5)]","[(2,), (7,), (6,), (8,), (3, 5)]"
739,5,7,"[(5, 2), (1, 3), (5, 4), (2, 5), (4, 4), (3, 2), (1, 5)]","[(7,), (4,), (9,), (1, 6), (8,), (5,)]"
740,11,7,"[(5, 6), (3, 3), (4, 1), (2, 1), (6, 3), (5, 1)]","[(2, 9), (6,), (5,), (3,), (1, 8)]"
741,1,8,"[(4, 4), (6, 6), (4, 5), (3, 2), (5, 1), (2, 2), (4, 6)]","[(8,), (3, 9), (2, 7), (5,), (6,), (4,)]"
742,14,6,"[(2, 5), (2, 5), (2, 3), (3, 5), (3, 1), (3, 1)]","[(7,), (1, 6), (5,), (8,), (4,)]"
743,4,7,"[(4, 3), (5, 6), (6, 6), (5, 6), (4, 2)]","[(7,), (2, 9), (4, 8), (5, 6)]"
744,25,4,"[(2, 5), (5, 5), (2, 1), (2, 1)]","[(7,), (1, 9), (3,)]"
745,17,6,"[(5, 5), (4, 6), (5, 3), (5, 3)]","[(1, 9), (2, 8), (3, 5)]"
746,12,6,"[(4, 5), (3, 6), (5, 4), (4, 2), (5, 5)]","[(9,), (1, 8), (2, 7), (6,)]"
747,13,7,"[(6, 2), (1, 5), (1, 4), (3, 5), (4, 1), (6, 1)]","[(8,), (6,), (5,), (1, 7), (2, 3)]"
748,5,8,"[(6, 6), (5, 4), (4, 2), (3, 4), (3, 3), (1, 1)]","[(3, 9), (1, 8), (6,), (7,), (2, 4)]"
749,4,8,"[(4, 6), (5, 1), (1, 4), (3, 5), (6, 6), (3, 5)]","[(1, 9), (6,), (5,), (8,), (2, 3, 7)]"
750,21,5,"[(5, 1), (1, 4), (4, 4), (1, 4), (5, 1)]","[(6,), (5,), (8,), (1, 4)]"
751,10,6,"[(6, 2), (2, 4), (1, 3), (4, 4), (6, 3), (1, 5)]","[(8,), (6,), (4,), (1, 7), (9,)]"
752,6,7,"[(3, 6), (4, 3), (4, 4), (4, 3), (5, 3), (6, 6)]","[(9,), (7,), (8,), (1, 6), (3, 5)]"
753,8,7,"[(2, 5), (3, 1), (6, 1), (3, 5), (6, 5), (6, 6)]","[(7,), (4,), (1, 6), (8,), (2, 9)]"
754,5,8,"[(3, 5), (5, 5), (3, 6), (6, 1), (4, 2), (5, 3)]","[(8,), (1, 9), (2, 7), (3, 4), (6,)]"
755,0,9,"[(1, 4), (1, 5), (3, 6), (2, 2), (6, 2), (2, 3), (6, 2)]","[(5,), (6,), (9,), (4,), (8,), (2, 3), (1, 7)]"
756,0,9,"[(4, 6), (4, 6), (5, 2), (4, 1), (2, 2), (5, 4)]","[(1, 9), (2, 8), (7,), (5,), (4,), (3, 6)]"
757,9,7,"[(6, 1), (6, 5), (1, 2), (1, 4), (4, 6), (3, 1)]","[(7,), (2, 9), (3,), (5,), (4, 6)]"
758,25,5,"[(6, 1), (1, 6), (1, 5), (5, 2)]","[(7,), (1, 6), (2, 4)]"
759,7,7,"[(5, 1), (6, 4), (6, 2), (2, 5), (2, 5), (3, 2)]","[(6,), (1, 9), (8,), (7,), (2, 5)]"
760,23,4,"[(5, 6), (1, 2), (4, 4), (1, 1)]","[(2, 9), (3,), (8,)]"
761,6,8,"[(6, 2), (6, 3), (2, 3), (1, 4), (6, 6), (2, 3)]","[(8,), (9,), (5,), (1, 4), (2, 3, 7)]"
762,25,4,"[(2, 4), (4, 4), (1, 5), (6, 2)]","[(6,), (8,), (1, 5)]"
763,17,6,"[(1, 2), (4, 4), (1, 3), (1, 4), (3, 5), (6, 6)]","[(3,), (8,), (4,), (5,), (1, 7)]"
764,6,7,"[(5, 2), (5, 1), (4, 4), (3, 3), (2, 1), (3, 6), (1, 6)]","[(7,), (6,), (8,), (1, 5), (3,), (9,)]"
765,10,6,"[(2, 6), (5, 5), (2, 5), (6, 4), (4, 5)]","[(8,), (1, 9), (7,), (4, 6)]"
766,16,7,"[(3, 2), (4, 1), (1, 5), (1, 2), (4, 6), (5, 1)]","[(5,), (1, 4), (6,), (3,), (2, 8)]"
767,2,8,"[(3, 3), (2, 3), (6, 1), (6, 3), (6, 5), (3, 2), (4, 3)]","[(6,), (5,), (7,), (9,), (3, 8), (1, 4)]"
768,4,8,"[(3, 3), (3, 4), (4, 6), (6, 4), (3, 5), (5, 3)]","[(6,), (7,), (1, 9), (2, 8), (3, 5)]"
769,11,7,"[(3, 4), (3, 2), (2, 5), (2, 6), (6, 1), (6, 1)]","[(7,), (5,), (1, 6), (8,), (3, 4)]"
770,16,5,"[(6, 6), (3, 5), (6, 3), (1, 1)]","[(3, 9), (8,), (2, 7)]"
771,6,6,"[(4, 2), (5, 3), (5, 4), (4, 3), (5, 4), (6, 6)]","[(6,), (8,), (9,), (7,), (4, 5)]"
772,6,8,"[(6, 5), (1, 3), (1, 3), (6, 6), (6, 2), (2, 1)]","[(2, 9), (4,), (1, 3), (5, 7), (8,)]"
773,0,9,"[(1, 5), (6, 3), (2, 6), (3, 1), (2, 6), (1, 2), (6, 1)]","[(6,), (9,), (8,), (4,), (1, 7), (3,), (2, 5)]"
774,8,7,"[(4, 5), (4, 4), (2, 2), (3, 6), (6, 1), (3, 3)]","[(9,), (8,), (4,), (2, 7), (1, 6)]"
775,1,8,"[(1, 3), (5, 2), (4, 4), (5, 4), (5, 4), (5, 2), (5, 4)]","[(4,), (7,), (8,), (9,), (3, 6), (2, 5)]"
776,17,6,"[(4, 6), (2, 2), (6, 3), (1, 4), (2, 2)]","[(1, 9), (4,), (2, 7), (5,)]"
777,0,9,"[(2, 6), (6, 1), (4, 6), (1, 4), (6, 4), (2, 3)]","[(8,), (7,), (1, 9), (5,), (4, 6), (2, 3)]"
778,18,5,"[(5, 6), (4, 4), (6, 2), (1, 1)]","[(2, 9), (8,), (1, 7)]"
779,15,7,"[(1, 5), (3, 2), (5, 1), (3, 1), (3, 6), (6, 6)]","[(6,), (5,), (2, 4), (1, 3), (9,)]"
780,1,8,"[(5, 2), (2, 6), (6, 2), (1, 4), (5, 4), (5, 2), (1, 3)]","[(7,), (8,), (2, 6), (5,), (9,), (3, 4)]"
781,0,9,"[(6, 3), (6, 5), (2, 2), (3, 3), (1, 6), (3, 5)]","[(9,), (3, 8), (4,), (6,), (7,), (1, 2, 5)]"
782,28,3,"[(5, 1), (6, 5), (1, 1)]","[(6,), (2, 9)]"
783,15,6,"[(6, 3), (3, 1), (1, 6), (1, 2), (4, 3), (3, 6)]","[(9,), (4,), (7,), (3,), (1, 6)]"
784,18,6,"[(2, 2), (2, 1), (5, 1), (6, 2), (4, 2), (2, 4)]","[(4,), (3,), (6,), (8,), (1, 5)]"
