Game Number,Score,Tiles Closed,Rolls,Moves
376,14,7,"[(1, 6), (1, 5), (2, 5), (6, 5), (4, 3)]","[(1, 2, 4), (6,), (7,), (3, 8)]"
377,39,3,"[(3, 3), (1, 2)]","[(1, 2, 3)]"
378,22,6,"[(3, 5), (1, 6), (2, 6), (5, 6)]","[(1, 2, 5), (3, 4), (8,)]"
379,28,5,"[(5, 2), (6, 4), (6, 4)]","[(1, 2, 4), (3, 7)]"
380,17,7,"[(2, 2), (6, 1), (5, 6), (1, 5), (5, 6)]","[(1, 3), (2, 5), (4, 7), (6,)]"
381,34,4,"[(5, 6), (2, 1)]","[(1, 2, 3, 5)]"
382,16,7,"[(6, 6), (4, 5), (4, 4), (5, 1)]","[(1, 2, 3, 6), (4, 5), (8,)]"
383,22,6,"[(1, 5), (5, 6), (3, 3), (2, 5)]","[(1, 2, 3), (4, 7), (6,)]"
384,26,5,"[(2, 3), (4, 2), (2, 6), (3, 2)]","[(1, 4), (6,), (3, 5)]"
385,21,6,"[(4, 2), (3, 6), (5, 4), (1, 3)]","[(1, 2, 3), (4, 5), (9,)]"
386,16,6,"[(3, 4), (5, 1), (5, 4), (4, 3), (6, 1)]","[(1, 2, 4), (6,), (9,), (7,)]"
387,35,4,"[(5, 5), (4, 6)]","[(1, 2, 3, 4)]"
388,33,4,"[(1, 4), (6, 1), (1, 3)]","[(1, 4), (2, 5)]"
389,26,5,"[(2, 3), (2, 5), (2, 5), (6, 1)]","[(1, 4), (2, 5), (7,)]"
390,27,5,"[(5, 5), (4, 4), (1, 3)]","[(1, 2, 3, 4), (8,)]"
391,23,6,"[(6, 5), (5, 6), (1, 2)]","[(1, 2, 3, 5), (4, 7)]"
392,17,7,"[(6, 2), (5, 2), (4, 3), (3, 3), (1, 4)]","[(1, 2, 5), (3, 4), (7,), (6,)]"
393,30,5,"[(4, 3), (6, 2), (1, 1)]","[(1, 2, 4), (3, 5)]"
394,20,6,"[(3, 2), (2, 6), (1, 4), (6, 1), (3, 3)]","[(1, 4), (2, 6), (5,), (7,)]"
395,22,6,"[(3, 1), (2, 4), (4, 4), (4, 1), (1, 4)]","[(1, 3), (2, 4), (8,), (5,)]"
396,34,4,"[(3, 1), (1, 6), (2, 3)]","[(1, 3), (2, 5)]"
397,30,5,"[(4, 4), (4, 3), (2, 3)]","[(1, 2, 5), (3, 4)]"
398,25,5,"[(4, 5), (1, 3), (6, 1), (6, 1)]","[(1, 2, 6), (4,), (7,)]"
399,24,6,"[(3, 3), (3, 3), (6, 3), (6, 4)]","[(1, 2, 3), (6,), (4, 5)]"
400,8,8,"[(2, 2), (3, 6), (1, 4), (5, 4), (5, 5), (6, 1)]","[(1, 3), (2, 7), (5,), (9,), (4, 6)]"
401,23,6,"[(4, 4), (4, 6), (2, 2), (6, 4)]","[(1, 2, 5), (3, 7), (4,)]"
402,35,4,"[(1, 3), (2, 4), (6, 4)]","[(1, 3), (2, 4)]"
403,40,2,"[(2, 3), (1, 3)]","[(1, 4)]"
404,17,7,"[(2, 2), (4, 4), (1, 6), (1, 3), (3, 2), (6, 5)]","[(1, 3), (2, 6), (7,), (4,), (5,)]"
405,11,7,"[(5, 3), (2, 6), (5, 4), (6, 3), (1, 4)]","[(1, 2, 5), (8,), (3, 6), (9,)]"
406,15,7,"[(3, 5), (4, 5), (2, 2), (3, 6), (2, 4)]","[(1, 2, 5), (3, 6), (4,), (9,)]"
407,7,8,"[(3, 5), (4, 3), (3, 3), (3, 5), (3, 6), (1, 4)]","[(1, 2, 5), (3, 4), (6,), (8,), (9,)]"
408,30,5,"[(3, 2), (4, 1), (3, 2), (5, 5)]","[(1, 4), (2, 3), (5,)]"
409,15,7,"[(6, 5), (6, 3), (6, 4), (5, 6)]","[(1, 2, 3, 5), (9,), (4, 6)]"
410,38,3,"[(2, 5), (1, 1)]","[(1, 2, 4)]"
411,26,5,"[(1, 5), (1, 4), (5, 3), (5, 3)]","[(1, 2, 3), (5,), (8,)]"
412,21,6,"[(2, 2), (4, 4), (2, 5), (2, 3), (5, 2)]","[(1, 3), (2, 6), (7,), (5,)]"
413,9,8,"[(6, 6), (3, 6), (4, 3), (2, 6), (4, 4)]","[(1, 2, 3, 6), (4, 5), (7,), (8,)]"
414,25,5,"[(4, 5), (6, 5), (5, 5)]","[(1, 2, 6), (3, 8)]"
415,21,6,"[(2, 2), (1, 4), (5, 2), (5, 3), (1, 5)]","[(1, 3), (5,), (7,), (2, 6)]"
416,9,8,"[(4, 4), (1, 6), (4, 3), (3, 5), (2, 4), (1, 1)]","[(1, 2, 5), (3, 4), (7,), (8,), (6,)]"
417,32,4,"[(1, 5), (3, 4), (6, 1)]","[(1, 2, 3), (7,)]"
418,28,5,"[(6, 1), (6, 4), (4, 3)]","[(1, 2, 4), (3, 7)]"
419,20,6,"[(3, 4), (2, 5), (5, 6), (3, 5)]","[(1, 2, 4), (7,), (3, 8)]"
420,22,6,"[(6, 5), (1, 3), (3, 5), (2, 6)]","[(1, 2, 3, 5), (4,), (8,)]"
421,28,5,"[(1, 2), (3, 4), (6, 1), (2, 1)]","[(1, 2), (3, 4), (7,)]"
422,9,8,"[(5, 4), (1, 2), (3, 5), (3, 6), (2, 5), (3, 3)]","[(1, 2, 6), (3,), (8,), (4, 5), (7,)]"
423,23,6,"[(3, 3), (2, 3), (2, 2), (2, 5), (3, 2)]","[(1, 2, 3), (5,), (4,), (7,)]"
424,31,4,"[(4, 1), (2, 1), (2, 4), (1, 3)]","[(1, 4), (3,), (6,)]"
425,22,6,"[(6, 1), (5, 5), (4, 2), (1, 6)]","[(1, 2, 4), (3, 7), (6,)]"
426,17,7,"[(1, 1), (1, 2), (5, 6), (3, 4), (1, 4), (1, 5)]","[(2,), (3,), (1, 4, 6), (7,), (5,)]"
427,11,7,"[(1, 2), (2, 2), (6, 5), (5, 2), (3, 6), (4, 6)]","[(1, 2), (4,), (3, 8), (7,), (9,)]"
428,22,6,"[(2, 3), (2, 6), (4, 6), (6, 4)]","[(1, 4), (2, 6), (3, 7)]"
429,27,5,"[(1, 2), (3, 1), (5, 6), (3, 1)]","[(1, 2), (4,), (3, 8)]"
430,34,4,"[(6, 5), (2, 1)]","[(1, 2, 3, 5)]"
431,14,7,"[(2, 5), (5, 6), (5, 1), (5, 2), (5, 2)]","[(1, 2, 4), (3, 8), (6,), (7,)]"
432,13,7,"[(3, 2), (4, 4), (6, 4), (5, 4), (1, 1)]","[(1, 4), (2, 6), (3, 7), (9,)]"
433,38,3,"[(6, 1), (2, 2)]","[(1, 2, 4)]"
434,22,6,"[(4, 2), (4, 6), (5, 2), (3, 1)]","[(1, 2, 3), (4, 6), (7,)]"
435,11,7,"[(3, 6), (1, 2), (5, 3), (3, 2), (6, 3), (6, 3)]","[(1, 2, 6), (3,), (8,), (5,), (9,)]"
436,38,3,"[(4, 3), (3, 1)]","[(1, 2, 4)]"
437,12,7,"[(3, 5), (1, 5), (3, 6), (4, 6), (1, 5)]","[(1, 2, 5), (6,), (9,), (3, 7)]"
438,26,5,"[(4, 3), (2, 5), (4, 1), (4, 6)]","[(1, 2, 4), (7,), (5,)]"
439,41,2,"[(1, 3), (2, 1)]","[(1, 3)]"
440,18,6,"[(6, 2), (6, 4), (4, 5), (1, 6)]","[(1, 2, 5), (3, 7), (9,)]"
441,33,4,"[(4, 2), (3, 3), (2, 1)]","[(1, 2, 3), (6,)]"
442,19,6,"[(5, 3), (2, 6), (6, 4), (6, 2)]","[(1, 2, 5), (8,), (3, 7)]"
443,9,8,"[(2, 1), (3, 5), (5, 1), (5, 3), (2, 2), (1, 6), (1, 2)]","[(1, 2), (3, 5), (6,), (8,), (4,), (7,)]"
444,0,9,"[(3, 4), (6, 5), (5, 4), (5, 6), (5, 2)]","[(1, 2, 4), (3, 8), (9,), (5, 6), (7,)]"
445,8,8,"[(4, 4), (1, 3), (1, 5), (5, 5), (4, 5), (3, 3)]","[(1, 2, 5), (4,), (6,), (3, 7), (9,)]"
446,22,6,"[(1, 2), (6, 1), (4, 1), (6, 2), (6, 4)]","[(1, 2), (3, 4), (5,), (8,)]"
447,26,5,"[(5, 2), (1, 2), (3, 6), (5, 5)]","[(1, 2, 4), (3,), (9,)]"
448,15,7,"[(6, 4), (3, 2), (2, 5), (4, 4), (5, 5)]","[(1, 2, 3, 4), (5,), (7,), (8,)]"
449,24,6,"[(6, 4), (5, 6), (3, 3)]","[(1, 2, 3, 4), (5, 6)]"
450,41,2,"[(2, 2), (2, 1)]","[(1, 3)]"
451,36,3,"[(3, 6), (4, 2)]","[(1, 2, 6)]"
452,15,7,"[(6, 4), (5, 2), (4, 1), (3, 5), (1, 3)]","[(1, 2, 3, 4), (7,), (5,), (8,)]"
453,26,5,"[(1, 3), (5, 2), (2, 6), (5, 3)]","[(1, 3), (2, 5), (8,)]"
454,21,6,"[(1, 2), (5, 5), (2, 3), (1, 5), (2, 5)]","[(1, 2), (3, 7), (5,), (6,)]"
455,28,5,"[(1, 6), (6, 4), (4, 6)]","[(1, 2, 4), (3, 7)]"
456,26,5,"[(1, 2), (2, 2), (1, 4), (4, 3), (6, 4)]","[(1, 2), (4,), (5,), (7,)]"
457,24,6,"[(2, 4), (5, 5), (2, 3), (2, 3)]","[(1, 2, 3), (4, 6), (5,)]"
458,38,3,"[(4, 3), (3, 1)]","[(1, 2, 4)]"
459,14,7,"[(4, 5), (5, 6), (6, 5), (4, 6)]","[(1, 2, 6), (3, 8), (4, 7)]"
460,18,6,"[(1, 5), (6, 1), (3, 3), (2, 6), (1, 6)]","[(1, 2, 3), (7,), (6,), (8,)]"
461,16,7,"[(3, 5), (6, 5), (1, 3), (5, 1), (6, 2)]","[(1, 2, 5), (3, 8), (4,), (6,)]"
462,36,3,"[(5, 4), (5, 1)]","[(1, 2, 6)]"
463,38,3,"[(3, 4), (1, 3)]","[(1, 2, 4)]"
464,22,6,"[(1, 4), (6, 3), (4, 5), (2, 4)]","[(1, 4), (2, 7), (3, 6)]"
465,16,7,"[(6, 6), (3, 5), (3, 6), (1, 1)]","[(1, 2, 3, 6), (8,), (4, 5)]"
466,19,6,"[(5, 3), (4, 2), (1, 3), (2, 6), (4, 2)]","[(1, 2, 5), (6,), (4,), (8,)]"
467,39,3,"[(1, 5), (2, 1)]","[(1, 2, 3)]"
468,29,5,"[(5, 4), (5, 2), (2, 1)]","[(1, 2, 6), (3, 4)]"
469,16,6,"[(5, 2), (6, 1), (3, 3), (3, 6), (2, 4)]","[(1, 2, 4), (7,), (6,), (9,)]"
470,20,6,"[(6, 2), (4, 4), (5, 4), (4, 6)]","[(1, 2, 5), (8,), (3, 6)]"
471,18,6,"[(1, 4), (1, 6), (5, 2), (5, 3), (2, 6)]","[(1, 4), (2, 5), (7,), (8,)]"
472,26,5,"[(2, 5), (3, 4), (1, 4), (3, 2)]","[(1, 2, 4), (7,), (5,)]"
473,31,4,"[(3, 4), (1, 6), (1, 6)]","[(1, 2, 4), (7,)]"
474,7,8,"[(4, 2), (6, 6), (6, 3), (2, 3), (1, 5), (4, 6)]","[(1, 2, 3), (4, 8), (9,), (5,), (6,)]"
475,32,4,"[(1, 6), (5, 1), (3, 3)]","[(1, 2, 4), (6,)]"
476,30,5,"[(4, 2), (6, 3), (6, 4)]","[(1, 2, 3), (4, 5)]"
477,10,7,"[(3, 1), (2, 5), (2, 6), (2, 5), (6, 3), (2, 1)]","[(1, 3), (2, 5), (8,), (7,), (9,)]"
478,29,5,"[(3, 6), (3, 4), (5, 1)]","[(1, 2, 6), (3, 4)]"
479,35,4,"[(2, 2), (3, 3), (3, 1)]","[(1, 3), (2, 4)]"
480,23,6,"[(1, 3), (5, 4), (2, 2), (1, 4), (6, 6)]","[(1, 3), (2, 7), (4,), (5,)]"
481,19,6,"[(2, 3), (3, 4), (1, 5), (5, 3), (5, 3)]","[(1, 4), (2, 5), (6,), (8,)]"
482,16,7,"[(5, 5), (2, 3), (5, 3), (1, 5), (1, 4)]","[(1, 2, 3, 4), (5,), (8,), (6,)]"
483,26,5,"[(2, 4), (5, 1), (4, 3), (5, 1)]","[(1, 2, 3), (6,), (7,)]"
484,26,5,"[(3, 4), (5, 2), (4, 1), (1, 3)]","[(1, 2, 4), (7,), (5,)]"
485,27,5,"[(2, 5), (5, 6), (3, 1)]","[(1, 2, 4), (3, 8)]"
486,27,5,"[(6, 5), (5, 2), (1, 4)]","[(1, 2, 3, 5), (7,)]"
487,26,5,"[(2, 4), (4, 2), (5, 2), (1, 1)]","[(1, 2, 3), (6,), (7,)]"
488,30,5,"[(2, 6), (2, 5), (2, 2)]","[(1, 2, 5), (3, 4)]"
489,23,6,"[(1, 3), (2, 3), (6, 3), (3, 1), (3, 1)]","[(1, 3), (5,), (2, 7), (4,)]"
490,25,5,"[(2, 2), (5, 5), (2, 4), (4, 6)]","[(1, 3), (2, 8), (6,)]"
491,17,7,"[(1, 4), (3, 3), (2, 3), (2, 5), (2, 3), (4, 1)]","[(1, 4), (6,), (2, 3), (7,), (5,)]"
492,8,8,"[(3, 6), (2, 2), (3, 6), (3, 5), (3, 4), (2, 4)]","[(1, 2, 6), (4,), (9,), (3, 5), (7,)]"
493,37,3,"[(2, 6), (1, 4)]","[(1, 2, 5)]"
494,24,5,"[(2, 1), (5, 5), (2, 6), (6, 1)]","[(1, 2), (3, 7), (8,)]"
495,32,4,"[(4, 3), (2, 4), (3, 1)]","[(1, 2, 4), (6,)]"
496,31,4,"[(5, 4), (4, 1), (3, 3)]","[(1, 2, 6), (5,)]"
497,19,6,"[(5, 6), (3, 6), (3, 3), (1, 5)]","[(1, 2, 3, 5), (9,), (6,)]"
498,27,5,"[(6, 2), (1, 3), (3, 3), (2, 4)]","[(1, 2, 5), (4,), (6,)]"
499,20,6,"[(6, 6), (3, 1), (6, 3), (3, 6)]","[(1, 2, 3, 6), (4,), (9,)]"
500,20,6,"[(1, 6), (6, 4), (6, 2), (3, 1)]","[(1, 2, 4), (3, 7), (8,)]"
501,16,7,"[(1, 2), (6, 3), (2, 6), (5, 4), (3, 2)]","[(1, 2), (3, 6), (8,), (4, 5)]"
502,5,8,"[(3, 6), (1, 3), (4, 3), (4, 5), (6, 5), (5, 3)]","[(1, 2, 6), (4,), (7,), (9,), (3, 8)]"
503,29,5,"[(4, 2), (4, 6), (2, 4)]","[(1, 2, 3), (4, 6)]"
504,18,6,"[(3, 2), (5, 2), (2, 6), (1, 6), (2, 6)]","[(1, 4), (2, 5), (8,), (7,)]"
505,15,7,"[(6, 5), (3, 6), (1, 3), (4, 2), (3, 6)]","[(1, 2, 3, 5), (9,), (4,), (6,)]"
506,29,5,"[(2, 4), (6, 4), (3, 3)]","[(1, 2, 3), (4, 6)]"
507,21,6,"[(1, 3), (5, 3), (1, 4), (5, 2), (3, 3)]","[(1, 3), (2, 6), (5,), (7,)]"
508,32,4,"[(2, 1), (6, 4), (1, 6)]","[(1, 2), (3, 7)]"
509,18,6,"[(3, 3), (6, 1), (6, 2), (5, 1), (2, 1)]","[(1, 2, 3), (7,), (8,), (6,)]"
510,19,6,"[(6, 2), (6, 5), (5, 2), (5, 3)]","[(1, 2, 5), (3, 8), (7,)]"
511,15,7,"[(3, 6), (4, 1), (1, 6), (5, 4), (3, 6)]","[(1, 2, 6), (5,), (3, 4), (9,)]"
512,31,4,"[(1, 5), (2, 6), (4, 4)]","[(1, 2, 3), (8,)]"
513,31,4,"[(5, 1), (6, 2), (1, 1)]","[(1, 2, 3), (8,)]"
514,35,4,"[(5, 5), (4, 6)]","[(1, 2, 3, 4)]"
515,31,4,"[(2, 4), (3, 5), (1, 1)]","[(1, 2, 3), (8,)]"
516,6,8,"[(2, 2), (3, 1), (1, 6), (2, 6), (4, 3), (3, 6), (4, 5)]","[(1, 3), (4,), (2, 5), (8,), (7,), (9,)]"
517,13,7,"[(1, 5), (6, 2), (6, 6), (4, 2), (5, 2)]","[(1, 2, 3), (8,), (5, 7), (6,)]"
518,22,6,"[(3, 3), (6, 5), (5, 1), (5, 2)]","[(1, 2, 3), (4, 7), (6,)]"
519,20,6,"[(5, 3), (6, 2), (4, 2), (2, 1), (5, 1)]","[(1, 2, 5), (8,), (6,), (3,)]"
520,17,7,"[(2, 1), (5, 5), (3, 2), (3, 1), (1, 5), (4, 2)]","[(1, 2), (3, 7), (5,), (4,), (6,)]"
521,29,5,"[(3, 1), (6, 6), (2, 4)]","[(1, 3), (2, 4, 6)]"
522,24,6,"[(6, 5), (6, 4), (5, 6)]","[(1, 2, 3, 5), (4, 6)]"
523,28,5,"[(5, 5), (2, 5), (2, 5)]","[(1, 2, 3, 4), (7,)]"
524,15,7,"[(4, 1), (6, 1), (6, 4), (5, 3), (4, 4)]","[(1, 4), (2, 5), (3, 7), (8,)]"
525,15,7,"[(3, 2), (4, 5), (3, 5), (2, 6), (2, 2)]","[(1, 4), (2, 7), (3, 5), (8,)]"
526,7,8,"[(6, 1), (4, 2), (3, 6), (5, 3), (2, 6), (2, 2)]","[(1, 2, 4), (6,), (9,), (3, 5), (8,)]"
527,39,3,"[(2, 1), (2, 1), (1, 1)]","[(1, 2), (3,)]"
528,17,7,"[(3, 3), (3, 1), (1, 6), (5, 6), (6, 6)]","[(1, 2, 3), (4,), (7,), (5, 6)]"
529,9,8,"[(1, 2), (1, 4), (5, 1), (6, 5), (5, 6), (3, 4)]","[(1, 2), (5,), (6,), (3, 8), (4, 7)]"
530,29,5,"[(2, 2), (1, 5), (4, 2), (5, 5)]","[(1, 3), (2, 4), (6,)]"
531,28,5,"[(4, 6), (2, 5), (2, 5)]","[(1, 2, 3, 4), (7,)]"
532,16,7,"[(6, 6), (3, 6), (6, 2), (6, 5)]","[(1, 2, 3, 6), (4, 5), (8,)]"
533,28,5,"[(5, 4), (4, 4), (6, 4)]","[(1, 2, 6), (3, 5)]"
534,34,4,"[(3, 3), (2, 3), (4, 1)]","[(1, 2, 3), (5,)]"
535,17,7,"[(6, 4), (1, 4), (1, 6), (2, 4), (4, 1)]","[(1, 2, 3, 4), (5,), (7,), (6,)]"
536,16,7,"[(3, 2), (1, 2), (4, 3), (4, 4), (4, 2), (2, 1)]","[(1, 4), (3,), (2, 5), (8,), (6,)]"
537,39,3,"[(1, 2), (2, 1), (1, 2)]","[(1, 2), (3,)]"
538,22,6,"[(3, 1), (1, 1), (2, 2), (6, 1), (5, 1), (6, 1)]","[(1, 3), (2,), (4,), (7,), (6,)]"
539,32,4,"[(6, 3), (1, 3), (2, 2)]","[(1, 2, 6), (4,)]"
540,38,3,"[(2, 5), (1, 3)]","[(1, 2, 4)]"
541,33,4,"[(1, 1), (2, 5), (2, 1), (6, 4)]","[(2,), (1, 6), (3,)]"
542,22,6,"[(1, 2), (4, 3), (1, 5), (2, 5), (3, 3)]","[(1, 2), (3, 4), (6,), (7,)]"
543,30,5,"[(2, 6), (1, 6), (3, 2)]","[(1, 2, 5), (3, 4)]"
544,22,6,"[(2, 5), (5, 1), (4, 6), (3, 4)]","[(1, 2, 4), (6,), (3, 7)]"
545,30,5,"[(1, 6), (2, 1), (3, 2), (5, 5)]","[(1, 2, 4), (3,), (5,)]"
546,13,7,"[(6, 2), (2, 6), (1, 5), (6, 4), (1, 1)]","[(1, 2, 5), (8,), (6,), (3, 7)]"
547,28,5,"[(2, 2), (2, 3), (5, 3), (3, 2)]","[(1, 3), (5,), (2, 6)]"
548,17,7,"[(4, 4), (4, 3), (4, 3), (2, 4), (4, 1)]","[(1, 2, 5), (3, 4), (7,), (6,)]"
549,24,6,"[(4, 5), (4, 1), (2, 1), (3, 1), (2, 2)]","[(1, 2, 6), (5,), (3,), (4,)]"
550,28,5,"[(4, 6), (2, 5), (3, 1)]","[(1, 2, 3, 4), (7,)]"
551,15,7,"[(3, 2), (1, 2), (2, 6), (4, 5), (1, 4), (6, 4)]","[(1, 4), (3,), (2, 6), (9,), (5,)]"
552,24,6,"[(6, 6), (5, 4), (2, 1)]","[(1, 2, 3, 6), (4, 5)]"
553,30,5,"[(2, 5), (6, 2), (2, 1)]","[(1, 2, 4), (3, 5)]"
554,25,5,"[(2, 2), (5, 5), (3, 3), (2, 6)]","[(1, 3), (2, 8), (6,)]"
555,33,4,"[(2, 1), (3, 6), (1, 1)]","[(1, 2), (3, 6)]"
556,35,4,"[(2, 1), (6, 1), (4, 6)]","[(1, 2), (3, 4)]"
557,22,6,"[(2, 4), (1, 3), (3, 5), (4, 1), (1, 2)]","[(1, 2, 3), (4,), (8,), (5,)]"
558,16,7,"[(4, 5), (6, 6), (5, 3), (4, 4)]","[(1, 2, 6), (3, 4, 5), (8,)]"
559,22,6,"[(1, 6), (1, 4), (5, 6), (6, 5)]","[(1, 2, 4), (5,), (3, 8)]"
560,32,4,"[(3, 1), (3, 6), (6, 1)]","[(1, 3), (2, 7)]"
561,26,5,"[(3, 5), (6, 5), (3, 2)]","[(1, 2, 5), (3, 8)]"
562,30,5,"[(3, 5), (1, 6), (2, 1)]","[(1, 2, 5), (3, 4)]"
563,12,7,"[(1, 1), (4, 5), (4, 2), (3, 4), (5, 4), (6, 1)]","[(2,), (1, 3, 5), (6,), (7,), (9,)]"
564,16,7,"[(1, 2), (4, 4), (3, 5), (6, 4), (6, 6)]","[(1, 2), (3, 5), (8,), (4, 6)]"
565,9,8,"[(3, 6), (6, 3), (6, 4), (2, 6), (2, 3)]","[(1, 2, 6), (4, 5), (3, 7), (8,)]"
566,28,5,"[(2, 6), (6, 3), (1, 1)]","[(1, 2, 5), (3, 6)]"
567,13,7,"[(3, 2), (2, 1), (2, 4), (6, 3), (6, 3), (1, 2)]","[(1, 4), (3,), (6,), (2, 7), (9,)]"
568,20,6,"[(5, 5), (3, 6), (3, 3), (2, 1)]","[(1, 2, 3, 4), (9,), (6,)]"
569,14,7,"[(4, 2), (2, 4), (6, 5), (5, 3), (3, 1)]","[(1, 2, 3), (6,), (4, 7), (8,)]"
570,14,7,"[(6, 4), (6, 6), (3, 6), (1, 3)]","[(1, 2, 3, 4), (5, 7), (9,)]"
571,24,6,"[(3, 1), (6, 2), (4, 5), (1, 2)]","[(1, 3), (2, 6), (4, 5)]"
572,23,6,"[(1, 5), (2, 3), (2, 2), (4, 3), (5, 2)]","[(1, 2, 3), (5,), (4,), (7,)]"
573,21,6,"[(1, 1), (2, 1), (4, 4), (5, 6), (4, 1)]","[(2,), (3,), (1, 7), (5, 6)]"
574,24,6,"[(4, 1), (4, 3), (6, 3), (2, 2)]","[(1, 4), (2, 5), (3, 6)]"
575,5,8,"[(6, 1), (4, 5), (2, 5), (3, 6), (5, 3), (4, 5)]","[(1, 2, 4), (3, 6), (7,), (9,), (8,)]"
576,29,4,"[(3, 5), (6, 2), (4, 1)]","[(1, 2, 5), (8,)]"
577,34,4,"[(4, 2), (2, 3), (3, 2)]","[(1, 2, 3), (5,)]"
578,40,2,"[(1, 4), (3, 1)]","[(1, 4)]"
579,31,4,"[(4, 4), (5, 1), (1, 1)]","[(1, 2, 5), (6,)]"
580,28,5,"[(4, 3), (6, 4), (5, 2)]","[(1, 2, 4), (3, 7)]"
581,29,5,"[(1, 5), (1, 3), (1, 5), (1, 3)]","[(1, 2, 3), (4,), (6,)]"
582,31,4,"[(1, 2), (3, 3), (4, 1), (1, 1)]","[(1, 2), (6,), (5,)]"
583,25,5,"[(2, 6), (6, 6), (4, 1)]","[(1, 2, 5), (3, 9)]"
584,21,6,"[(2, 4), (6, 2), (4, 6), (5, 1)]","[(1, 2, 3), (8,), (4, 6)]"
585,37,3,"[(3, 5), (4, 1)]","[(1, 2, 5)]"
586,40,2,"[(3, 2), (2, 2)]","[(1, 4)]"
587,27,5,"[(5, 3), (1, 5), (2, 2), (1, 3)]","[(1, 2, 5), (6,), (4,)]"
588,23,5,"[(1, 4), (1, 5), (6, 5), (3, 1)]","[(1, 4), (6,), (2, 9)]"
589,24,6,"[(3, 2), (3, 5), (6, 2), (4, 2)]","[(1, 4), (2, 6), (3, 5)]"
590,25,5,"[(1, 4), (2, 6), (1, 6), (1, 3)]","[(1, 4), (2, 6), (7,)]"
591,17,7,"[(6, 5), (4, 6), (1, 6), (6, 1)]","[(1, 2, 3, 5), (4, 6), (7,)]"
592,8,8,"[(4, 6), (1, 5), (3, 4), (3, 2), (4, 5), (2, 5)]","[(1, 2, 3, 4), (6,), (7,), (5,), (9,)]"
593,26,5,"[(2, 5), (6, 6), (1, 2)]","[(1, 2, 4), (3, 9)]"
594,15,7,"[(5, 3), (2, 5), (1, 5), (6, 3), (5, 4)]","[(1, 2, 5), (3, 4), (6,), (9,)]"
595,26,5,"[(4, 5), (5, 5), (2, 4)]","[(1, 2, 6), (3, 7)]"
596,36,3,"[(5, 4), (4, 2)]","[(1, 2, 6)]"
597,24,6,"[(3, 2), (1, 5), (4, 6), (3, 1)]","[(1, 4), (6,), (2, 3, 5)]"
598,25,5,"[(2, 4), (6, 2), (3, 3), (1, 2)]","[(1, 2, 3), (8,), (6,)]"
599,32,4,"[(3, 2), (2, 6), (1, 5)]","[(1, 4), (2, 6)]"
600,6,8,"[(1, 5), (3, 6), (6, 3), (6, 2), (3, 4), (1, 4)]","[(1, 2, 3), (4, 5), (9,), (8,), (7,)]"
601,39,3,"[(4, 2), (2, 1)]","[(1, 2, 3)]"
602,9,8,"[(1, 4), (5, 4), (3, 6), (4, 1), (2, 6), (6, 5)]","[(1, 4), (2, 7), (3, 6), (5,), (8,)]"
603,19,6,"[(5, 3), (2, 4), (3, 1), (5, 3), (4, 4)]","[(1, 2, 5), (6,), (4,), (8,)]"
604,9,8,"[(3, 2), (4, 2), (4, 3), (6, 5), (2, 5), (3, 4)]","[(1, 4), (6,), (2, 5), (3, 8), (7,)]"
605,20,6,"[(3, 6), (2, 6), (4, 4), (1, 1)]","[(1, 2, 6), (3, 5), (8,)]"
606,26,5,"[(5, 4), (6, 4), (2, 5)]","[(1, 2, 6), (3, 7)]"
607,28,5,"[(2, 5), (6, 4), (2, 5)]","[(1, 2, 4), (3, 7)]"
608,23,6,"[(2, 4), (6, 5), (2, 3), (3, 1)]","[(1, 2, 3), (4, 7), (5,)]"
609,22,6,"[(1, 4), (3, 6), (5, 4), (5, 5)]","[(1, 4), (2, 7), (3, 6)]"
610,24,6,"[(2, 6), (5, 2), (1, 5), (6, 6)]","[(1, 2, 5), (3, 4), (6,)]"
611,39,3,"[(1, 5), (2, 1)]","[(1, 2, 3)]"
612,17,7,"[(1, 2), (5, 4), (1, 6), (3, 6), (1, 5)]","[(1, 2), (3, 6), (7,), (4, 5)]"
613,32,4,"[(5, 1), (4, 3), (2, 5)]","[(1, 2, 3), (7,)]"
614,22,6,"[(6, 3), (3, 1), (5, 5), (6, 5)]","[(1, 2, 6), (4,), (3, 7)]"
615,37,3,"[(4, 4), (2, 3)]","[(1, 2, 5)]"
616,12,7,"[(1, 1), (4, 3), (1, 4), (3, 5), (6, 5), (5, 2)]","[(2,), (1, 6), (5,), (8,), (4, 7)]"
617,30,5,"[(3, 5), (2, 5), (5, 6)]","[(1, 2, 5), (3, 4)]"
618,30,5,"[(3, 4), (3, 5), (1, 4)]","[(1, 2, 4), (3, 5)]"
619,22,6,"[(3, 2), (5, 4), (5, 4), (1, 6)]","[(1, 4), (2, 7), (3, 6)]"
620,0,9,"[(2, 2), (6, 5), (3, 4), (1, 5), (4, 4), (3, 6)]","[(1, 3), (2, 4, 5), (7,), (6,), (8,), (9,)]"
621,35,4,"[(4, 6), (1, 2)]","[(1, 2, 3, 4)]"
622,15,7,"[(5, 4), (2, 3), (5, 4), (2, 5), (5, 1)]","[(1, 2, 6), (5,), (9,), (3, 4)]"
623,17,7,"[(5, 4), (6, 3), (5, 5), (1, 4)]","[(1, 2, 6), (4, 5), (3, 7)]"
624,25,5,"[(6, 5), (5, 4), (2, 3)]","[(1, 2, 3, 5), (9,)]"
